Timestamp,vehicle_id,stamp.nanoseconds,data._d,data.direct_control.motor_throttle,data.direct_control.steering_servo,data.speed_curvature.speed,data.speed_curvature.curvature,data.trajectory_segment.start_point.t.nanoseconds,data.trajectory_segment.start_point.px,data.trajectory_segment.start_point.py,data.trajectory_segment.start_point.vx,data.trajectory_segment.start_point.vy,data.trajectory_segment.end_point.t.nanoseconds,data.trajectory_segment.end_point.px,data.trajectory_segment.end_point.py,data.trajectory_segment.end_point.vx,data.trajectory_segment.end_point.vy
1539614105060449000,0,0,0,0.1428527832,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105080239000,0,0,0,0.1428527832,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105100192000,0,0,0,0.1623535156,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105120458000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105140261000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105160615000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105180246000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105200461000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105220483000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105240449000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105260624000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105280445000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105300440000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105320216000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105340377000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105361116000,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105380414999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105400324999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105420417999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105440459999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105460867999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105480374999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105500510999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105520446999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105540400999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105560192999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105580382999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105600514999,0,0,0,0.1753234863,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614105620487999,0,0,0,0.1753234863,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614105640462999,0,0,0,0.1753234863,-0.0285644531,0,0,0,0,0,0,0,0,0,0,0,0
1539614105660195999,0,0,0,0.1753234863,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614105680383999,0,0,0,0.1753234863,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614105700584999,0,0,0,0.1753234863,-0.1142578125,0,0,0,0,0,0,0,0,0,0,0,0
1539614105720495999,0,0,0,0.1753234863,-0.1523742676,0,0,0,0,0,0,0,0,0,0,0,0
1539614105740555999,0,0,0,0.1753234863,-0.1904602051,0,0,0,0,0,0,0,0,0,0,0,0
1539614105760206998,0,0,0,0.1753234863,-0.1999816895,0,0,0,0,0,0,0,0,0,0,0,0
1539614105780142998,0,0,0,0.1753234863,-0.2190246582,0,0,0,0,0,0,0,0,0,0,0,0
1539614105800200998,0,0,0,0.1753234863,-0.2190246582,0,0,0,0,0,0,0,0,0,0,0,0
1539614105820493998,0,0,0,0.1753234863,-0.2475891113,0,0,0,0,0,0,0,0,0,0,0,0
1539614105840408998,0,0,0,0.1753234863,-0.2571105957,0,0,0,0,0,0,0,0,0,0,0,0
1539614105860237998,0,0,0,0.1753234863,-0.2856750488,0,0,0,0,0,0,0,0,0,0,0,0
1539614105880174998,0,0,0,0.1753234863,-0.3047485352,0,0,0,0,0,0,0,0,0,0,0,0
1539614105900232998,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614105920369998,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614105940579998,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614105960192998,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614105980203998,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106000235000,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106020298000,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106040561000,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106060235000,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106080444000,0,0,0,0.1753234863,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106100233000,0,0,0,0.1363830566,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106120367000,0,0,0,0.0974121094,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614106140742000,0,0,0,0.0454711914,-0.2475891113,0,0,0,0,0,0,0,0,0,0,0,0
1539614106160479000,0,0,0,0.0130004883,-0.2380676270,0,0,0,0,0,0,0,0,0,0,0,0
1539614106180306000,0,0,0,-0.0098876953,-0.1999816895,0,0,0,0,0,0,0,0,0,0,0,0
1539614106200238000,0,0,0,-0.0197753906,-0.1904602051,0,0,0,0,0,0,0,0,0,0,0,0
1539614106220431000,0,0,0,-0.0197753906,-0.1904602051,0,0,0,0,0,0,0,0,0,0,0,0
1539614106240244000,0,0,0,-0.0197753906,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106260142000,0,0,0,-0.0197753906,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106281226000,0,0,0,-0.0197753906,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106300180000,0,0,0,-0.0197753906,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106320264000,0,0,0,-0.0197753906,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106340248999,0,0,0,0.0454711914,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106360312000,0,0,0,0.1168823242,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614106380287999,0,0,0,0.1753234863,-0.2380676270,0,0,0,0,0,0,0,0,0,0,0,0
1539614106400169999,0,0,0,0.1753234863,-0.2571105957,0,0,0,0,0,0,0,0,0,0,0,0
1539614106420178999,0,0,0,0.1753234863,-0.2952270508,0,0,0,0,0,0,0,0,0,0,0,0
1539614106440225999,0,0,0,0.1948242188,-0.3237915039,0,0,0,0,0,0,0,0,0,0,0,0
1539614106460451999,0,0,0,0.2077941895,-0.3809204102,0,0,0,0,0,0,0,0,0,0,0,0
1539614106480155999,0,0,0,0.2272949219,-0.4094848633,0,0,0,0,0,0,0,0,0,0,0,0
1539614106500177999,0,0,0,0.2272949219,-0.4476013184,0,0,0,0,0,0,0,0,0,0,0,0
1539614106520202999,0,0,0,0.2272949219,-0.4666442871,0,0,0,0,0,0,0,0,0,0,0,0
1539614106540219999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106560470999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106580208999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106600158999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106620463999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106640219999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106660463999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106680159999,0,0,0,0.2272949219,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106700237999,0,0,0,0.2467651367,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106720564999,0,0,0,0.2467651367,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106740219999,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106760353999,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106780223999,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106800503998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106820521998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106840180998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106860409998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106880177998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106900187998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106920451998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106940203998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106960564998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614106980171998,0,0,0,0.2792358398,-0.4952087402,0,0,0,0,0,0,0,0,0,0,0,0
1539614107000172000,0,0,0,0.2792358398,-0.5142517090,0,0,0,0,0,0,0,0,0,0,0,0
1539614107020165000,0,0,0,0.2792358398,-0.5237731934,0,0,0,0,0,0,0,0,0,0,0,0
1539614107040219000,0,0,0,0.2467651367,-0.5237731934,0,0,0,0,0,0,0,0,0,0,0,0
1539614107060486000,0,0,0,0.2467651367,-0.5237731934,0,0,0,0,0,0,0,0,0,0,0,0
1539614107080164000,0,0,0,0.2272949219,-0.5237731934,0,0,0,0,0,0,0,0,0,0,0,0
1539614107100196000,0,0,0,0.2272949219,-0.4380798340,0,0,0,0,0,0,0,0,0,0,0,0
1539614107120175000,0,0,0,0.2272949219,-0.3999633789,0,0,0,0,0,0,0,0,0,0,0,0
1539614107140513000,0,0,0,0.2077941895,-0.2571105957,0,0,0,0,0,0,0,0,0,0,0,0
1539614107160553000,0,0,0,0.1948242188,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614107180213000,0,0,0,0.1948242188,-0.0761718750,0,0,0,0,0,0,0,0,0,0,0,0
1539614107200313000,0,0,0,0.1948242188,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614107220544000,0,0,0,0.1753234863,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614107240443000,0,0,0,0.1753234863,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614107260380000,0,0,0,0.1753234863,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614107280207000,0,0,0,0.1753234863,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614107300192000,0,0,0,0.2077941895,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614107320167000,0,0,0,0.2077941895,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614107340332000,0,0,0,0.2077941895,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614107360299999,0,0,0,0.2077941895,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614107380217000,0,0,0,0.2077941895,0.0133361816,0,0,0,0,0,0,0,0,0,0,0,0
1539614107400244000,0,0,0,0.2077941895,0.0800170898,0,0,0,0,0,0,0,0,0,0,0,0
1539614107420439999,0,0,0,0.2077941895,0.1066894531,0,0,0,0,0,0,0,0,0,0,0,0
1539614107440438999,0,0,0,0.2077941895,0.1133422852,0,0,0,0,0,0,0,0,0,0,0,0
1539614107460200999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107480206999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107500228999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107520187999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107540478999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107560195999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107580206999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107600292999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107620182999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107640404999,0,0,0,0.2077941895,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107660259999,0,0,0,0.2272949219,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107680196999,0,0,0,0.2272949219,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107700318999,0,0,0,0.2467651367,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107720198999,0,0,0,0.2467651367,0.1200256348,0,0,0,0,0,0,0,0,0,0,0,0
1539614107740456999,0,0,0,0.2467651367,0.1266784668,0,0,0,0,0,0,0,0,0,0,0,0
1539614107760257999,0,0,0,0.2467651367,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614107780582999,0,0,0,0.2467651367,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614107800270998,0,0,0,0.2467651367,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614107820250998,0,0,0,0.2467651367,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614107840643998,0,0,0,0.2467651367,0.1333312988,0,0,0,0,0,0,0,0,0,0,0,0
1539614107860244998,0,0,0,0.2467651367,0.0800170898,0,0,0,0,0,0,0,0,0,0,0,0
1539614107880462998,0,0,0,0.2467651367,0.0333557129,0,0,0,0,0,0,0,0,0,0,0,0
1539614107900235998,0,0,0,0.2597351074,0.0066833496,0,0,0,0,0,0,0,0,0,0,0,0
1539614107920186998,0,0,0,0.2597351074,-0.0190429688,0,0,0,0,0,0,0,0,0,0,0,0
1539614107940499998,0,0,0,0.2597351074,-0.0380859375,0,0,0,0,0,0,0,0,0,0,0,0
1539614107960275998,0,0,0,0.2597351074,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614107980408998,0,0,0,0.2597351074,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614108000159000,0,0,0,0.2597351074,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614108020219000,0,0,0,0.2272949219,-0.0476074219,0,0,0,0,0,0,0,0,0,0,0,0
1539614108040438000,0,0,0,0.2272949219,-0.0571289062,0,0,0,0,0,0,0,0,0,0,0,0
1539614108060242000,0,0,0,0.2272949219,-0.0952148438,0,0,0,0,0,0,0,0,0,0,0,0
1539614108080376000,0,0,0,0.2272949219,-0.1142578125,0,0,0,0,0,0,0,0,0,0,0,0
1539614108100240000,0,0,0,0.2272949219,-0.1809387207,0,0,0,0,0,0,0,0,0,0,0,0
1539614108120195000,0,0,0,0.2272949219,-0.2285461426,0,0,0,0,0,0,0,0,0,0,0,0
1539614108140199000,0,0,0,0.2272949219,-0.2571105957,0,0,0,0,0,0,0,0,0,0,0,0
1539614108160518000,0,0,0,0.2272949219,-0.2666320801,0,0,0,0,0,0,0,0,0,0,0,0
1539614108180418000,0,0,0,0.2272949219,-0.2952270508,0,0,0,0,0,0,0,0,0,0,0,0
1539614108200179000,0,0,0,0.2272949219,-0.3142700195,0,0,0,0,0,0,0,0,0,0,0,0
1539614108220189000,0,0,0,0.2272949219,-0.3713989258,0,0,0,0,0,0,0,0,0,0,0,0
1539614108240458000,0,0,0,0.2272949219,-0.3904418945,0,0,0,0,0,0,0,0,0,0,0,0
1539614108260239000,0,0,0,0.2272949219,-0.3904418945,0,0,0,0,0,0,0,0,0,0,0,0
1539614108280384000,0,0,0,0.2272949219,-0.3904418945,0,0,0,0,0,0,0,0,0,0,0,0
1539614108300155000,0,0,0,0.2272949219,-0.3904418945,0,0,0,0,0,0,0,0,0,0,0,0
1539614108320217000,0,0,0,0.2272949219,-0.3904418945,0,0,0,0,0,0,0,0,0,0,0,0
1539614108340286000,0,0,0,0.2272949219,-0.3237915039,0,0,0,0,0,0,0,0,0,0,0,0
1539614108360165000,0,0,0,0.2272949219,-0.3047485352,0,0,0,0,0,0,0,0,0,0,0,0
1539614108380509999,0,0,0,0.2272949219,-0.2856750488,0,0,0,0,0,0,0,0,0,0,0,0
1539614108400188999,0,0,0,0.2272949219,-0.2666320801,0,0,0,0,0,0,0,0,0,0,0,0
1539614108420168999,0,0,0,0.2272949219,-0.2666320801,0,0,0,0,0,0,0,0,0,0,0,0
1539614108440478999,0,0,0,0.2272949219,-0.2666320801,0,0,0,0,0,0,0,0,0,0,0,0
1539614108460441999,0,0,0,0.2272949219,-0.2475891113,0,0,0,0,0,0,0,0,0,0,0,0
1539614108480544999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108500200999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108520398999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108540688999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108560488999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108580380999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108600436999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108620173999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108640480999,0,0,0,0.2272949219,-0.0095214844,0,0,0,0,0,0,0,0,0,0,0,0
1539614108660405999,0,0,0,0.2272949219,0.0333557129,0,0,0,0,0,0,0,0,0,0,0,0
1539614108680421999,0,0,0,0.2272949219,0.0600280762,0,0,0,0,0,0,0,0,0,0,0,0
1539614108700188999,0,0,0,0.2272949219,0.1066894531,0,0,0,0,0,0,0,0,0,0,0,0
1539614108720318999,0,0,0,0.2272949219,0.1266784668,0,0,0,0,0,0,0,0,0,0,0,0
1539614108740509999,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108760432999,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108780177998,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108800416998,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108820375998,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108840491998,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108860353998,0,0,0,0.2272949219,0.1533508301,0,0,0,0,0,0,0,0,0,0,0,0
1539614108880326998,0,0,0,0.2272949219,0.1600036621,0,0,0,0,0,0,0,0,0,0,0,0
1539614108900432998,0,0,0,0.2272949219,0.2333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614108920295998,0,0,0,0.2077941895,0.2533264160,0,0,0,0,0,0,0,0,0,0,0,0
1539614108940450998,0,0,0,0.2077941895,0.2933349609,0,0,0,0,0,0,0,0,0,0,0,0
1539614108960420998,0,0,0,0.2077941895,0.3133239746,0,0,0,0,0,0,0,0,0,0,0,0
1539614108980160998,0,0,0,0.2077941895,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614109000408000,0,0,0,0.2077941895,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614109020435000,0,0,0,0.2077941895,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614109040448000,0,0,0,0.2077941895,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614109060468000,0,0,0,0.2077941895,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614109080178000,0,0,0,0.2077941895,0.3333435059,0,0,0,0,0,0,0,0,0,0,0,0
1539614109100298000,0,0,0,0.2077941895,0.3800048828,0,0,0,0,0,0,0,0,0,0,0,0
1539614109120171000,0,0,0,0.2077941895,0.4200134277,0,0,0,0,0,0,0,0,0,0,0,0
1539614109140180000,0,0,0,0.2077941895,0.5266723633,0,0,0,0,0,0,0,0,0,0,0,0
1539614109160432000,0,0,0,0.1948242188,0.5866699219,0,0,0,0,0,0,0,0,0,0,0,0
1539614109180170000,0,0,0,0.1948242188,0.6466674805,0,0,0,0,0,0,0,0,0,0,0,0
1539614109200216000,0,0,0,0.1948242188,0.6666564941,0,0,0,0,0,0,0,0,0,0,0,0
1539614109220170000,0,0,0,0.1948242188,0.6933288574,0,0,0,0,0,0,0,0,0,0,0,0
1539614109240183000,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109260277000,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109280422000,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109300243000,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109320173000,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109340187999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109360361999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109380407000,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109400205999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109420229999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109440208999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109460486999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109480440999,0,0,0,0.1948242188,0.7133178711,0,0,0,0,0,0,0,0,0,0,0,0
1539614109500233999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109520186999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109540213999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109560563999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109580471999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109600235999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109620231999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109640164999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109660690999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109680257999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109700158999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109720236999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109740724999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109760597999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109780489999,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109800937998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109820230998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109840567998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109860195998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109880529998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109900528998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109920163998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109940432998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109960172998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614109980497998,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110000512000,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110020233000,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110040310000,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110060174000,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110080503000,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110100661000,0,0,0,0.1948242188,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110120180000,0,0,0,0.2272949219,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110140502000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110160542000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110180513000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110200689000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110220174000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110240520000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
1539614110260182000,0,0,0,0.2467651367,0.7333374023,0,0,0,0,0,0,0,0,0,0,0,0
