Timestamp,vehicle_id,stamp.nanoseconds,pose.x,pose.y,pose.yaw,odometer_distance,imu_acceleration_forward,imu_acceleration_left,speed,battery_voltage,motor_current
1539705353148364000,0,1539705353140103837,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705353169193000,0,1539705353160105674,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353188795000,0,1539705353180112512,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353208808000,0,1539705353200059350,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3100000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705353228319000,0,1539705353220085187,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705353248317000,0,1539705353240083025,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3600000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353273525000,0,1539705353260084862,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705353287942000,0,1539705353280081700,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353308596000,0,1539705353300083538,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353328605000,0,1539705353320083375,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353348481000,0,1539705353340083213,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705353370981000,0,1539705353360082050,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353388176999,0,1539705353380083888,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353411797999,0,1539705353400100725,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353428603999,0,1539705353420128563,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353451744999,0,1539705353440082401,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353468553999,0,1539705353460083238,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353490387999,0,1539705353480082076,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353508134999,0,1539705353500082913,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353528782999,0,1539705353520084751,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705353548696999,0,1539705353540107588,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705353568542999,0,1539705353560081426,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353590936999,0,1539705353580084264,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353608157999,0,1539705353600083101,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353632288999,0,1539705353620083939,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353649619999,0,1539705353640083776,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705353668622999,0,1539705353660083614,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3100000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705353688460999,0,1539705353680095451,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
