Table Name: vehicleState$RecordAll$domain0, Topic Name: vehicleState
Timestamp,vehicle_id,header.create_stamp.nanoseconds,header.valid_after_stamp.nanoseconds,pose.x,pose.y,pose.yaw,IPS_update_age_nanoseconds,odometer_distance,imu_acceleration_forward,imu_acceleration_left,speed,battery_voltage,motor_current
1551289972429915999,12,1551289972420000000,1551289972480000000,2.1142716375,1.0944848495,3.0399637153,40000000,342.0296643237,0.4000000000,0.7900000000,0.6603506000,8.1201624000,0.3600000000
1551289972449956999,12,1551289972440000000,1551289972500000000,2.1020569464,1.0959142459,3.0378176037,40000000,342.0421545657,0.4500000000,0.4000000000,0.6469500242,8.1084955000,0.3700000000
1551289972469870999,12,1551289972460000000,1551289972520000000,2.0865335134,1.0975823679,3.0345451114,60000000,342.0577673682,-0.9000000000,-1.3900000000,0.6543947885,8.1201624000,0.3700000000
1551289972490633999,12,1551289972480000000,1551289972540000000,2.0697691511,1.0990161179,3.0346517428,60000000,342.0702576102,-1.0200000000,1.0700000000,0.6633285058,8.1201624000,0.3600000000
1551289972510145999,12,1551289972500000000,1551289972560000000,2.0545624421,1.1006053085,3.0310360398,60000000,342.0827478522,0.4100000000,-2.1000000000,0.6588616472,8.1201624000,0.3700000000
1551289972529853999,12,1551289972520000000,1551289972580000000,2.0407525736,1.1020315975,3.0283067492,60000000,342.0952380942,0.0300000000,-1.3800000000,0.6499279299,8.1084955000,0.3700000000
1551289972549884999,12,1551289972540000000,1551289972600000000,2.0276081565,1.1035287689,3.0242454514,60000000,342.1077283362,0.3800000000,-0.3800000000,0.6514168828,8.1201624000,0.3600000000
1551289972569659999,12,1551289972560000000,1551289972620000000,2.0115654711,1.1058728722,3.0168108360,60000000,342.1233411387,0.4400000000,-0.5800000000,0.6588616472,8.1084955000,0.3600000000
1551289972591166999,12,1551289972580000000,1551289972640000000,1.9986036552,1.1068081917,3.0203009189,60000000,342.1358313807,0.5800000000,-1.5000000000,0.6573726943,8.1201624000,0.3700000000
1551289972610049999,12,1551289972600000000,1551289972660000000,1.9857873247,1.1082126812,3.0195116955,60000000,342.1483216227,0.1100000000,0.7300000000,0.6543947885,8.1201624000,0.3700000000
1551289972629683999,12,1551289972620000000,1551289972680000000,1.9736131659,1.1093856078,3.0234741638,60000000,342.1608118647,0.1400000000,0.1800000000,0.6499279299,8.1084955000,0.3600000000
1551289972650032999,12,1551289972640000000,1551289972700000000,1.9609458470,1.1108886804,3.0235890917,40000000,342.1733021067,1.0100000000,0.5400000000,0.6529058357,8.1201624000,0.3600000000
1551289972669865999,12,1551289972660000000,1551289972720000000,1.9454456683,1.1127605945,3.0214074301,60000000,342.1889149092,0.0600000000,-0.4400000000,0.6514168828,8.1084955000,0.3600000000
1551289972692743999,12,1551289972680000000,1551289972740000000,1.9327906483,1.1141559442,3.0177516283,60000000,342.2014051512,-0.3500000000,-0.1500000000,0.6573726943,8.1201624000,0.3700000000
1551289972710167999,12,1551289972700000000,1551289972760000000,1.9201365404,1.1158050550,3.0183961639,60000000,342.2138953932,0.3500000000,-1.4800000000,0.6588616472,8.1201624000,0.3700000000
1551289972730199999,12,1551289972720000000,1551289972780000000,1.9083196194,1.1171976670,3.0189432609,40000000,342.2263856352,0.2000000000,-1.2400000000,0.6499279299,8.1201624000,0.3700000000
1551289972749764999,12,1551289972740000000,1551289972800000000,1.8959282713,1.1187663087,3.0156707685,60000000,342.2388758772,0.2200000000,-0.6100000000,0.6514168828,8.1318293000,0.3700000000
1551289972769787999,12,1551289972760000000,1551289972820000000,1.8808239709,1.1208978432,3.0105520655,60000000,342.2544886797,0.6600000000,-1.4800000000,0.6618395529,8.1201624000,0.3600000000
1551289972790130998,12,1551289972780000000,1551289972840000000,1.8713867549,1.1224695786,3.0055049393,40000000,342.2638563612,0.2500000000,0.2700000000,0.6588616472,8.1201624000,0.3700000000
1551289972810117999,12,1551289972800000000,1551289972860000000,1.8594078100,1.1240863667,3.0054093015,40000000,342.2763466032,0.2400000000,-0.5300000000,0.6543947885,8.1201624000,0.3700000000
1551289972836735998,12,1551289972820000000,1551289972880000000,1.8439442218,1.1262397459,3.0032276399,60000000,342.2919594057,-0.2600000000,-1.5600000000,0.6529058357,8.1084955000,0.3600000000
1551289972849929998,12,1551289972840000000,1551289972900000000,1.8315790550,1.1280029236,2.9999551476,80000000,342.3044496477,0.4900000000,-1.9200000000,0.6722622230,8.1201624000,0.3600000000
1551289972869844998,12,1551289972860000000,1551289972920000000,1.8156592479,1.1306336356,2.9938323629,60000000,342.3200624501,-0.2100000000,1.0400000000,0.6603506000,8.1201624000,0.3600000000
1551289972889337998,12,1551289972880000000,1551289972940000000,1.8034573877,1.1326260745,2.9888919636,40000000,342.3325526921,0.3700000000,0.5000000000,0.6573726943,8.1201624000,0.3700000000
1551289972909859998,12,1551289972900000000,1551289972960000000,1.7911230293,1.1345932420,2.9834378097,60000000,342.3450429341,-0.2300000000,-1.3700000000,0.6677953644,8.1084955000,0.3500000000
1551289972929939998,12,1551289972920000000,1551289972980000000,1.7797780906,1.1365115452,2.9757636157,60000000,342.3575331761,-0.1400000000,-0.9100000000,0.6744956523,8.1201624000,0.3500000000
1551289972949704998,12,1551289972940000000,1551289973000000000,1.7679976176,1.1382625549,2.9735163586,60000000,342.3700234181,0.2700000000,-1.5000000000,0.6722622230,8.1084955000,0.3500000000
1551289972970255998,12,1551289972960000000,1551289973020000000,1.7522774579,1.1408837740,2.9674053691,40000000,342.3856362206,-0.2000000000,-1.1000000000,0.6744956523,8.1084955000,0.3500000000
1551289972990031998,12,1551289972980000000,1551289973040000000,1.7396559738,1.1427258352,2.9620874512,40000000,342.3981264626,0.5500000000,-1.1500000000,0.6543947885,8.1084955000,0.3400000000
1551289973010049000,12,1551289973000000000,1551289973060000000,1.7243157682,1.1456306063,2.9544516357,60000000,342.4137392651,-0.4200000000,-0.8800000000,0.6618395529,8.1201624000,0.3400000000
1551289973029913000,12,1551289973020000000,1551289973080000000,1.7124541614,1.1482128199,2.9402241202,60000000,342.4262295071,0.3000000000,-0.7100000000,0.6804514638,8.0968286000,0.3300000000
1551289973050227000,12,1551289973040000000,1551289973100000000,1.7016480195,1.1509926369,2.9182910045,40000000,342.4387197491,-0.8000000000,-1.6000000000,0.6968299455,8.1084955000,0.3300000000
1551289973070796000,12,1551289973060000000,1551289973120000000,1.6864774321,1.1546822007,2.9030193735,60000000,342.4543325516,-0.0100000000,-0.5400000000,0.6983188983,8.1084955000,0.3300000000
1551289973088792000,12,1551289973080000000,1551289973140000000,1.6751429183,1.1588480363,2.8732290667,40000000,342.4668227936,-0.1600000000,-0.2200000000,0.6886407047,8.1201624000,0.3200000000
1551289973110141000,12,1551289973100000000,1551289973160000000,1.6616213713,1.1641545175,2.8443559009,40000000,342.4824355961,0.4700000000,-0.9800000000,0.6834293696,8.1201624000,0.3100000000
1551289973130120000,12,1551289973120000000,1551289973180000000,1.6501619058,1.1684437407,2.8266054345,40000000,342.4949258381,-0.0900000000,-1.4800000000,0.6744956523,8.0968286000,0.3100000000
1551289973150044000,12,1551289973140000000,1551289973200000000,1.6395451327,1.1728744645,2.8059547489,40000000,342.5074160801,0.3000000000,-1.3100000000,0.6603506000,8.1084955000,0.3100000000
1551289973169981000,12,1551289973160000000,1551289973220000000,1.6287997349,1.1774992082,2.7881849067,40000000,342.5199063221,-0.3200000000,-1.0600000000,0.6633285058,8.1084955000,0.3200000000
1551289973188922000,12,1551289973180000000,1551289973240000000,1.6150014449,1.1840622763,2.7648405525,40000000,342.5355191246,0.3000000000,-1.9200000000,0.6774735581,8.1084955000,0.3200000000
1551289973209687000,12,1551289973200000000,1551289973260000000,1.6034796722,1.1888846096,2.7452055984,60000000,342.5480093666,0.5000000000,-2.3100000000,0.6759846052,8.1201624000,0.3300000000
1551289973229851000,12,1551289973220000000,1551289973280000000,1.5933762071,1.1950830320,2.7205976450,40000000,342.5604996086,0.3200000000,-2.1700000000,0.6744956523,8.1201624000,0.3300000000
1551289973248766000,12,1551289973240000000,1551289973300000000,1.5832209170,1.2016101815,2.6954379461,40000000,342.5729898506,-0.3000000000,0.4000000000,0.6588616472,8.1084955000,0.3300000000
1551289973270110000,12,1551289973260000000,1551289973320000000,1.5694290678,1.2095293207,2.6781577620,40000000,342.5886026531,-0.2400000000,-1.2000000000,0.6648174587,8.1201624000,0.3200000000
1551289973290524000,12,1551289973280000000,1551289973340000000,1.5586959815,1.2159601082,2.6630535494,40000000,342.6010928951,0.1600000000,-1.3500000000,0.6692843173,8.1201624000,0.3300000000
1551289973310158000,12,1551289973300000000,1551289973360000000,1.5489219752,1.2227136036,2.6402683680,40000000,342.6135831371,0.1500000000,-0.5700000000,0.6603506000,8.1084955000,0.3300000000
1551289973329567000,12,1551289973320000000,1551289973380000000,1.5360992016,1.2314834320,2.6213129415,40000000,342.6291959396,0.6900000000,-1.0100000000,0.6618395529,8.1084955000,0.3300000000
1551289973350164000,12,1551289973340000000,1551289973400000000,1.5259906701,1.2389278760,2.6016237311,40000000,342.6416861816,0.1200000000,-1.7100000000,0.6692843173,8.1201624000,0.3400000000
1551289973369335000,12,1551289973360000000,1551289973420000000,1.5167288040,1.2463509746,2.5813123899,40000000,342.6541764236,-0.2000000000,-0.5600000000,0.6603506000,8.1084955000,0.3400000000
1551289973389273999,12,1551289973380000000,1551289973440000000,1.5073309506,1.2543232975,2.5591430245,40000000,342.6666666656,0.0900000000,-1.2900000000,0.6648174587,8.1201624000,0.3300000000
1551289973409399999,12,1551289973400000000,1551289973460000000,1.4979985216,1.2628762958,2.5325103146,40000000,342.6791569076,0.3400000000,-0.4800000000,0.6759846052,8.0734948000,0.3300000000
1551289973429636999,12,1551289973420000000,1551289973480000000,1.4864354408,1.2735238044,2.5034742748,40000000,342.6947697101,-0.2700000000,-1.2300000000,0.6722622230,8.0734948000,0.3300000000
1551289973449969999,12,1551289973440000000,1551289973500000000,1.4768038193,1.2820511017,2.4846762661,40000000,342.7072599521,-0.7100000000,-1.7100000000,0.6663064115,8.1201624000,0.3300000000
1551289973468733999,12,1551289973460000000,1551289973520000000,1.4657912342,1.2923509787,2.4648974808,40000000,342.7228727546,0.4700000000,-0.6400000000,0.6588616472,8.1201624000,0.3200000000
1551289973488825999,12,1551289973480000000,1551289973540000000,1.4572556165,1.3007702538,2.4467174938,40000000,342.7353629966,-0.1100000000,-1.5900000000,0.6759846052,8.1201624000,0.3200000000
1551289973512028999,12,1551289973500000000,1551289973560000000,1.4496857365,1.3095593225,2.4204059474,40000000,342.7478532386,0.3900000000,-1.5600000000,0.6663064115,8.1201624000,0.3300000000
1551289973528880999,12,1551289973520000000,1551289973580000000,1.4420784654,1.3191512913,2.3944160239,40000000,342.7603434806,-0.0800000000,-1.6300000000,0.6648174587,8.1201624000,0.3300000000
1551289973549174999,12,1551289973540000000,1551289973600000000,1.4343116703,1.3291002597,2.3695041515,40000000,342.7728337226,0.9200000000,-0.2400000000,0.6603506000,8.1201624000,0.3300000000
1551289973568957999,12,1551289973560000000,1551289973620000000,1.4245712629,1.3412291846,2.3423861632,40000000,342.7884465251,-0.5000000000,-0.6100000000,0.6722622230,8.1201624000,0.3200000000
1551289973588944999,12,1551289973580000000,1551289973640000000,1.4171785851,1.3516319852,2.3165507562,40000000,342.8009367671,-0.3600000000,-1.5900000000,0.6759846052,8.1084955000,0.3200000000
1551289973609019999,12,1551289973600000000,1551289973660000000,1.4082480669,1.3640778660,2.2956362998,40000000,342.8165495696,0.3300000000,-0.1300000000,0.6677953644,8.0851617000,0.3300000000
1551289973628835999,12,1551289973620000000,1551289973680000000,1.4014898699,1.3741476740,2.2773332078,40000000,342.8290398116,0.2400000000,-1.2300000000,0.6692843173,8.1084955000,0.3300000000
1551289973649883999,12,1551289973640000000,1551289973700000000,1.3945989217,1.3838419549,2.2644730361,40000000,342.8415300536,-0.8600000000,-1.2500000000,0.6707732702,8.1084955000,0.3200000000
1551289973669874999,12,1551289973660000000,1551289973720000000,1.3872258797,1.3936255131,2.2593806056,40000000,342.8540202956,0.2400000000,-0.7500000000,0.6633285058,8.1201624000,0.3200000000
1551289973688977999,12,1551289973680000000,1551289973740000000,1.3800801131,1.4034280976,2.2594124272,40000000,342.8665105376,-0.0800000000,0.5700000000,0.6588616472,8.1201624000,0.3200000000
1551289973709279999,12,1551289973700000000,1551289973760000000,1.3704577914,1.4158987835,2.2604287308,40000000,342.8821233401,-0.4900000000,-0.2000000000,0.6692843173,8.1084955000,0.3200000000
1551289973729990999,12,1551289973720000000,1551289973780000000,1.3622896734,1.4256698439,2.2568205636,40000000,342.8946135821,-0.2700000000,-1.2500000000,0.6618395529,8.1084955000,0.3200000000
1551289973748883999,12,1551289973740000000,1551289973800000000,1.3548217999,1.4347061657,2.2568635966,40000000,342.9071038241,0.5600000000,0.0000000000,0.6603506000,8.1084955000,0.3200000000
1551289973770309999,12,1551289973760000000,1551289973820000000,1.3471092416,1.4437818278,2.2538597837,40000000,342.9195940661,0.2100000000,0.5800000000,0.6692843173,8.1201624000,0.3300000000
1551289973789885999,12,1551289973780000000,1551289973840000000,1.3373607890,1.4557330610,2.2533510810,40000000,342.9352068686,-0.7400000000,-0.2500000000,0.6648174587,8.1201624000,0.3300000000
1551289973808931998,12,1551289973800000000,1551289973860000000,1.3290725259,1.4654195579,2.2540507549,40000000,342.9476971106,0.3200000000,1.1000000000,0.6603506000,8.1084955000,0.3300000000
1551289973829731998,12,1551289973820000000,1551289973880000000,1.3218540497,1.4743908590,2.2511293744,40000000,342.9601873526,0.2400000000,-0.9300000000,0.6588616472,8.1201624000,0.3300000000
1551289973850010998,12,1551289973840000000,1551289973900000000,1.3122526209,1.4860426183,2.2463597415,40000000,342.9758001551,-0.1600000000,-0.4400000000,0.6514168828,8.1201624000,0.3300000000
1551289973869971998,12,1551289973860000000,1551289973920000000,1.3043273108,1.4957640523,2.2451380405,40000000,342.9882903971,0.0500000000,-1.3000000000,0.6514168828,8.1084955000,0.3300000000
1551289973889987998,12,1551289973880000000,1551289973940000000,1.2986749054,1.5023294661,2.2462389780,40000000,342.9976580786,-0.4000000000,-0.7000000000,0.6484389770,8.1201624000,0.3400000000
1551289973909946998,12,1551289973900000000,1551289973960000000,1.2891682043,1.5137657898,2.2432986350,40000000,343.0132708811,-0.2800000000,0.4800000000,0.6514168828,8.1084955000,0.3400000000
1551289973930024998,12,1551289973920000000,1551289973980000000,1.2809243380,1.5239450967,2.2396893705,40000000,343.0257611231,-0.2400000000,-0.7400000000,0.6514168828,8.1084955000,0.3400000000
1551289973949886998,12,1551289973940000000,1551289974000000000,1.2735273818,1.5330849803,2.2371631363,40000000,343.0382513651,-0.0600000000,-0.6100000000,0.6499279299,8.1084955000,0.3400000000
1551289973969985998,12,1551289973960000000,1551289974020000000,1.2659675679,1.5426203283,2.2340217853,40000000,343.0507416071,-0.6900000000,-1.1000000000,0.6417386891,8.1201624000,0.3500000000
1551289973989908998,12,1551289973980000000,1551289974040000000,1.2585001424,1.5520683612,2.2304281838,40000000,343.0632318491,0.2100000000,0.6500000000,0.6432276420,8.1084955000,0.3600000000
1551289974010196000,12,1551289974000000000,1551289974060000000,1.2490239122,1.5640377043,2.2267617290,40000000,343.0788446516,0.3100000000,-0.1900000000,0.6432276420,8.1084955000,0.3500000000
1551289974029959000,12,1551289974020000000,1551289974080000000,1.2416659777,1.5741144286,2.2220114437,40000000,343.0913348936,0.3700000000,-1.4800000000,0.6462055477,8.0968286000,0.3600000000
1551289974050051000,12,1551289974040000000,1551289974100000000,1.2347127570,1.5832807019,2.2170232162,40000000,343.1038251355,-0.2200000000,0.3200000000,0.6462055477,8.1084955000,0.3600000000
1551289974070919000,12,1551289974060000000,1551289974120000000,1.2271140232,1.5925608073,2.2184371768,40000000,343.1163153775,0.0600000000,-0.2900000000,0.6387607833,8.1084955000,0.3600000000
1551289974090036000,12,1551289974080000000,1551289974140000000,1.2196003269,1.6025383077,2.2162555152,60000000,343.1288056195,-0.0300000000,-0.9200000000,0.6402497362,8.1084955000,0.3600000000
1551289974111093000,12,1551289974100000000,1551289974160000000,1.2095270558,1.6150226577,2.2183887237,60000000,343.1412958615,0.2900000000,-2.4600000000,0.6499279299,8.1084955000,0.3600000000
1551289974130033000,12,1551289974120000000,1551289974180000000,1.2001059156,1.6263329229,2.2219332899,60000000,343.1537861035,-0.3500000000,1.3000000000,0.6529058357,8.1201624000,0.3600000000
1551289974149882000,12,1551289974140000000,1551289974200000000,1.1906804331,1.6370876189,2.2323874104,60000000,343.1662763455,0.0500000000,0.3700000000,0.6633285058,8.0968286000,0.3600000000
1551289974169650000,12,1551289974160000000,1551289974220000000,1.1796133476,1.6495554438,2.2436883008,60000000,343.1818891480,-0.1300000000,0.9100000000,0.6417386891,8.1551631000,0.3600000000
1551289974189714000,12,1551289974180000000,1551289974240000000,1.1703611426,1.6590365122,2.2565511434,60000000,343.1943793900,-0.2800000000,-0.6000000000,0.6372718305,8.1201624000,0.3600000000
1551289974209771000,12,1551289974200000000,1551289974260000000,1.1610951988,1.6682253288,2.2704573812,60000000,343.2068696320,0.2000000000,0.4400000000,0.6372718305,8.0151603000,0.3500000000
1551289974229820000,12,1551289974220000000,1551289974280000000,1.1524994271,1.6767718210,2.2792112933,60000000,343.2193598740,0.0700000000,0.6900000000,0.6253602075,8.0968286000,0.3600000000
1551289974249798000,12,1551289974240000000,1551289974300000000,1.1435874261,1.6851536142,2.2864292841,60000000,343.2318501160,-0.3300000000,-0.2400000000,0.6335494483,8.1201624000,0.3700000000
1551289974269634000,12,1551289974260000000,1551289974320000000,1.1344417142,1.6934567527,2.2999615381,60000000,343.2443403580,-0.5100000000,1.7100000000,0.6432276420,8.1201624000,0.3600000000
1551289974290349000,12,1551289974280000000,1551289974340000000,1.1251253241,1.7022255908,2.3145340934,60000000,343.2568306000,-0.1400000000,1.0100000000,0.6588616472,8.1201624000,0.3700000000
1551289974310435000,12,1551289974300000000,1551289974360000000,1.1154431118,1.7102095814,2.3309054146,40000000,343.2693208420,0.4500000000,-0.1900000000,0.6499279299,8.1084955000,0.3700000000
1551289974333378000,12,1551289974320000000,1551289974380000000,1.1045143371,1.7213595359,2.3461770456,60000000,343.2849336445,-0.0300000000,0.2600000000,0.6387607833,8.1084955000,0.3800000000
1551289974350785000,12,1551289974340000000,1551289974400000000,1.0956457085,1.7301546238,2.3603578457,80000000,343.2974238865,-0.6300000000,1.6700000000,0.6372718305,8.1201624000,0.3700000000
1551289974370495000,12,1551289974360000000,1551289974420000000,1.0874593401,1.7341444177,2.3794451403,40000000,343.3067915680,-0.1400000000,1.7300000000,0.6372718305,8.1084955000,0.3600000000
1551289974389815999,12,1551289974380000000,1551289974440000000,1.0760024343,1.7447509681,2.3947167713,60000000,343.3224043705,0.0000000000,2.2800000000,0.6462055477,8.0968286000,0.3700000000
1551289974407982999,12,1551289974400000000,1551289974460000000,1.0656192183,1.7509303105,2.4120319761,60000000,343.3348946125,-0.5200000000,0.0800000000,0.6387607833,8.1084955000,0.3700000000
1551289974435023999,12,1551289974420000000,1551289974480000000,1.0541825596,1.7579184555,2.4320782027,60000000,343.3473848545,-0.3300000000,1.1800000000,0.6462055477,8.1084955000,0.3700000000
1551289974450175999,12,1551289974440000000,1551289974500000000,1.0428380923,1.7638819456,2.4537436280,40000000,343.3598750965,0.3500000000,-0.3900000000,0.6417386891,8.1201624000,0.3700000000
1551289974469687999,12,1551289974460000000,1551289974520000000,1.0330510402,1.7716420845,2.4711969205,60000000,343.3723653385,-0.8800000000,-0.0900000000,0.6462055477,8.0968286000,0.3700000000
1551289974489853999,12,1551289974480000000,1551289974540000000,1.0189018265,1.7784928555,2.4954802992,40000000,343.3879781410,-0.6000000000,0.7500000000,0.6543947885,8.1201624000,0.3700000000
1551289974511843999,12,1551289974500000000,1551289974560000000,1.0069343957,1.7836523793,2.5187885309,40000000,343.4004683830,-0.0300000000,1.3000000000,0.6514168828,8.1201624000,0.3600000000
1551289974529859999,12,1551289974520000000,1551289974580000000,0.9957444106,1.7882913329,2.5414521252,40000000,343.4129586250,0.3000000000,-0.1200000000,0.6387607833,8.1084955000,0.3700000000
1551289974550115999,12,1551289974540000000,1551289974600000000,0.9845141495,1.7924826300,2.5695051737,40000000,343.4254488670,0.3500000000,0.6800000000,0.6387607833,8.1201624000,0.3600000000
1551289974571057999,12,1551289974560000000,1551289974620000000,0.9730425187,1.7968581315,2.5969350045,40000000,343.4379391090,0.3900000000,1.6500000000,0.6499279299,8.1084955000,0.3600000000
1551289974590084999,12,1551289974580000000,1551289974640000000,0.9608569622,1.8008711698,2.6207004150,40000000,343.4504293510,-0.2200000000,-0.7400000000,0.6447165948,8.1201624000,0.3600000000
1551289974609020999,12,1551289974600000000,1551289974660000000,0.9489430593,1.8049335891,2.6459981787,40000000,343.4629195930,-0.1000000000,1.3100000000,0.6432276420,8.1201624000,0.3700000000
1551289974629248999,12,1551289974620000000,1551289974680000000,0.9365064687,1.8084948051,2.6754328972,40000000,343.4754098350,0.1600000000,0.0100000000,0.6447165948,8.1201624000,0.3700000000
1551289974649043999,12,1551289974640000000,1551289974700000000,0.9210789874,1.8133253885,2.7031394444,40000000,343.4910226375,0.0200000000,1.1000000000,0.6603506000,8.1201624000,0.3700000000
1551289974669920999,12,1551289974660000000,1551289974720000000,0.9085939015,1.8165965116,2.7312639875,40000000,343.5035128795,0.0900000000,0.5700000000,0.6573726943,8.1201624000,0.3700000000
1551289974689918999,12,1551289974680000000,1551289974740000000,0.8967916657,1.8188103775,2.7578510825,40000000,343.5160031215,-1.2100000000,0.4300000000,0.6432276420,8.1084955000,0.3700000000
1551289974709709999,12,1551289974700000000,1551289974760000000,0.8850913938,1.8231818514,2.7840310212,60000000,343.5284933635,-0.3100000000,2.3600000000,0.6387607833,8.0968286000,0.3600000000
1551289974730104999,12,1551289974720000000,1551289974780000000,0.8732340968,1.8243974828,2.8106655083,40000000,343.5409836055,0.3600000000,1.3200000000,0.6462055477,8.1201624000,0.3600000000
1551289974748939999,12,1551289974740000000,1551289974800000000,0.8578581859,1.8265679273,2.8364431981,40000000,343.5565964080,0.0000000000,-0.5200000000,0.6543947885,8.1201624000,0.3600000000
1551289974768946999,12,1551289974760000000,1551289974820000000,0.8483117803,1.8266730831,2.8612683318,40000000,343.5659640895,-0.0100000000,0.6700000000,0.6499279299,8.1201624000,0.3800000000
1551289974790042998,12,1551289974780000000,1551289974840000000,0.8370252663,1.8271187651,2.8823212355,40000000,343.5784543315,-0.0700000000,0.1000000000,0.6208933488,8.1201624000,0.3800000000
1551289974808894999,12,1551289974800000000,1551289974860000000,0.8211404099,1.8287116136,2.9081723926,40000000,343.5940671340,-0.2300000000,1.0700000000,0.6253602075,8.0734948000,0.3700000000
1551289974828952998,12,1551289974820000000,1551289974880000000,0.8084188031,1.8291062112,2.9339478401,40000000,343.6065573760,-0.5100000000,1.0200000000,0.6499279299,8.1201624000,0.3600000000
1551289974848984998,12,1551289974840000000,1551289974900000000,0.7967000020,1.8288737621,2.9576657288,40000000,343.6190476180,-0.5800000000,1.1500000000,0.6558837414,8.1201624000,0.3800000000
1551289974868992998,12,1551289974860000000,1551289974920000000,0.7845264713,1.8285276150,2.9815280727,40000000,343.6315378600,-0.2400000000,0.5800000000,0.6290825897,8.1201624000,0.3900000000
1551289974888799998,12,1551289974880000000,1551289974940000000,0.7722943303,1.8279971096,3.0098558537,40000000,343.6440281020,-0.2900000000,-0.3100000000,0.6417386891,8.1201624000,0.3800000000
1551289974908736998,12,1551289974900000000,1551289974960000000,0.7604304748,1.8274078119,3.0326536600,40000000,343.6565183440,0.1000000000,0.5600000000,0.6402497362,8.1084955000,0.3700000000
1551289974928968998,12,1551289974920000000,1551289974980000000,0.7481958372,1.8264211463,3.0560567619,40000000,343.6690085860,-0.5900000000,1.3000000000,0.6499279299,8.1084955000,0.3800000000
1551289974948636998,12,1551289974940000000,1551289975000000000,0.7359716046,1.8243310706,3.0822088203,40000000,343.6814988280,-0.1500000000,0.7700000000,0.6447165948,8.1201624000,0.3800000000
1551289974968916998,12,1551289974960000000,1551289975020000000,0.7207131990,1.8222402924,3.1065588130,40000000,343.6971116305,0.4100000000,0.7100000000,0.6558837414,8.1318293000,0.3800000000
1551289974988771998,12,1551289974980000000,1551289975040000000,0.7080698229,1.8200106399,3.1296088120,40000000,343.7096018725,0.0200000000,0.2500000000,0.6603506000,8.1784969000,0.3700000000
1551289975009712000,12,1551289975000000000,1551289975060000000,0.6971936566,1.8175828263,-3.1305247143,40000000,343.7220921145,0.1300000000,0.2300000000,0.6514168828,8.0034934000,0.3700000000
1551289975028752000,12,1551289975020000000,1551289975080000000,0.6854670160,1.8147781556,-3.1044627472,40000000,343.7345823565,0.5300000000,0.4000000000,0.6514168828,8.0851617000,0.3700000000
1551289975048773000,12,1551289975040000000,1551289975100000000,0.6740484034,1.8114873131,-3.0765459634,40000000,343.7470725985,0.8500000000,-1.3100000000,0.6462055477,8.1201624000,0.3600000000
1551289975070562000,12,1551289975060000000,1551289975120000000,0.6591528616,1.8076420034,-3.0522782666,40000000,343.7626854010,0.2500000000,-0.2800000000,0.6372718305,8.1084955000,0.3700000000
1551289975088868000,12,1551289975080000000,1551289975140000000,0.6508360141,1.8043780749,-3.0275782200,40000000,343.7720530825,-0.1100000000,1.2400000000,0.6134485845,8.1201624000,0.3800000000
1551289975109998000,12,1551289975100000000,1551289975160000000,0.6400394357,1.8004419696,-3.0022866812,40000000,343.7845433245,0.1800000000,0.9700000000,0.6104706787,8.1201624000,0.3900000000
1551289975129101000,12,1551289975120000000,1551289975180000000,0.6284329481,1.7960264482,-2.9763362151,40000000,343.7970335665,-0.5800000000,1.1600000000,0.6268491603,8.0968286000,0.3900000000
1551289975153167000,12,1551289975140000000,1551289975200000000,0.6168994057,1.7915846238,-2.9517768385,40000000,343.8095238085,-0.0100000000,-1.0900000000,0.6357828776,8.1084955000,0.3900000000
1551289975168699000,12,1551289975160000000,1551289975220000000,0.6051507278,1.7867239555,-2.9278822737,40000000,343.8220140505,-0.0800000000,1.9700000000,0.6603506000,8.1084955000,0.4100000000
1551289975188677000,12,1551289975180000000,1551289975240000000,0.5906061328,1.7804797378,-2.9004626504,40000000,343.8376268530,0.3300000000,0.3300000000,0.6588616472,8.1201624000,0.4100000000
1551289975209113000,12,1551289975200000000,1551289975260000000,0.5794976628,1.7749622267,-2.8747500815,40000000,343.8501170950,0.2600000000,-0.1400000000,0.6573726943,8.1201624000,0.3900000000
1551289975229923000,12,1551289975220000000,1551289975280000000,0.5664670603,1.7686468854,-2.8553896574,40000000,343.8657298975,-0.5600000000,0.4500000000,0.6774735581,8.1201624000,0.3800000000
1551289975248685000,12,1551289975240000000,1551289975300000000,0.5587603404,1.7640036529,-2.8342408415,40000000,343.8750975789,0.2100000000,-0.0700000000,0.6618395529,8.1201624000,0.3800000000
1551289975268735000,12,1551289975260000000,1551289975320000000,0.5495403589,1.7581101570,-2.8112023479,40000000,343.8875878209,0.0400000000,0.4000000000,0.6462055477,8.1201624000,0.3700000000
1551289975290062000,12,1551289975280000000,1551289975340000000,0.5357437295,1.7505358125,-2.7861136430,40000000,343.9032006234,0.2100000000,1.6000000000,0.6357828776,8.1201624000,0.3700000000
1551289975310312000,12,1551289975300000000,1551289975360000000,0.5251839293,1.7436989605,-2.7599088525,40000000,343.9156908654,0.0300000000,0.7900000000,0.6268491603,8.0968286000,0.3800000000
1551289975329306000,12,1551289975320000000,1551289975380000000,0.5158194431,1.7367499120,-2.7329159567,40000000,343.9281811074,0.1500000000,0.4900000000,0.6462055477,8.1084955000,0.3700000000
1551289975349090000,12,1551289975340000000,1551289975400000000,0.5063035276,1.7294339635,-2.7072168478,40000000,343.9406713494,-0.7700000000,0.0100000000,0.6588616472,8.1201624000,0.3700000000
