Table Name: vehicleObservation$RecordAll$domain0, Topic Name: vehicleObservation
Timestamp,vehicle_id,header.create_stamp.nanoseconds,header.valid_after_stamp.nanoseconds,pose.x,pose.y,pose.yaw
1551289960220150000,12,1551289960180000000,1551289960180000000,2.8835393489,3.3116497826,2.4110043650
1551289960238888000,12,1551289960200000000,1551289960200000000,2.8751491266,3.3176900266,2.4273267735
1551289960258727000,12,1551289960220000000,1551289960220000000,2.8648451382,3.3237991749,2.4435294231
1551289960280608000,12,1551289960240000000,1551289960240000000,2.8561593315,3.3284825096,2.4655745902
1551289960296782000,12,1551289960260000000,1551289960260000000,2.8454643712,3.3349153457,2.4910984745
1551289960317159000,12,1551289960280000000,1551289960280000000,2.8359436055,3.3396724875,2.5117958398
1551289960337540000,12,1551289960300000000,1551289960300000000,2.8249819916,3.3469749174,2.5240700749
1551289960357148999,12,1551289960320000000,1551289960320000000,2.8144597280,3.3530570894,2.5257354087
1551289960374353000,12,1551289960340000000,1551289960340000000,2.8041858785,3.3565719991,2.5641068393
1551289960396249999,12,1551289960360000000,1551289960360000000,2.7944582905,3.3614275318,2.5690062422
1551289960415031999,12,1551289960380000000,1551289960380000000,2.7834113855,3.3666680294,2.5827653682
1551289960436484999,12,1551289960400000000,1551289960400000000,2.7716081153,3.3706034932,2.6149116119
1551289960453372999,12,1551289960420000000,1551289960420000000,2.7614817504,3.3756136041,2.6309825299
1551289960474832999,12,1551289960440000000,1551289960440000000,2.7487518118,3.3794495552,2.6380581173
1551289960494910999,12,1551289960460000000,1551289960460000000,2.7391443881,3.3834934188,2.6666916856
1551289960515056999,12,1551289960480000000,1551289960480000000,2.7282953627,3.3879878288,2.6767444792
1551289960537147999,12,1551289960500000000,1551289960500000000,2.7158202580,3.3902351090,2.7046247817
1551289960554603999,12,1551289960520000000,1551289960520000000,2.7036562906,3.3947984309,2.7269409935
1551289960573323999,12,1551289960540000000,1551289960540000000,2.6914857417,3.3983608202,2.7495420631
1551289960593632999,12,1551289960560000000,1551289960560000000,2.6796552748,3.4017994142,2.7609430962
1551289960615516999,12,1551289960580000000,1551289960580000000,2.6670396346,3.4030906441,2.8002244578
1551289960633150999,12,1551289960600000000,1551289960600000000,2.6549476006,3.4056001203,2.8233612235
1551289960654930999,12,1551289960620000000,1551289960620000000,2.6428310022,3.4078763736,2.8492932680
1551289960681226999,12,1551289960640000000,1551289960640000000,2.6301316847,3.4113584504,2.8602259373
1551289960695714999,12,1551289960660000000,1551289960660000000,2.6173803738,3.4129474807,2.8707323619
1551289960710219999,12,1551289960680000000,1551289960680000000,2.6042231199,3.4145413445,2.9053526043
1551289960732920999,12,1551289960700000000,1551289960700000000,2.5913616828,3.4162639324,2.9260913218
1551289960750086999,12,1551289960720000000,1551289960720000000,2.5777584028,3.4173743250,2.9308685435
1551289960773594998,12,1551289960740000000,1551289960740000000,2.5648557673,3.4170996093,2.9523991588
1551289960789863998,12,1551289960760000000,1551289960760000000,2.5520319356,3.4178134368,2.9735135135
1551289960812152998,12,1551289960780000000,1551289960780000000,2.5383353770,3.4182248115,2.9868843223
1551289960830133998,12,1551289960800000000,1551289960800000000,2.5245417327,3.4178209970,3.0102590236
1551289960850120998,12,1551289960820000000,1551289960820000000,2.5097919351,3.4177573810,3.0416544790
1551289960869825998,12,1551289960840000000,1551289960840000000,2.4981428333,3.4179159212,3.0452920804
1551289960888465998,12,1551289960860000000,1551289960860000000,2.4853410834,3.4157469685,3.0778647980
1551289960909209998,12,1551289960880000000,1551289960880000000,2.4707309876,3.4145239841,3.0880036805
1551289960928825998,12,1551289960900000000,1551289960900000000,2.4561253469,3.4131775600,3.1113866816
1551289960948281998,12,1551289960920000000,1551289960920000000,2.4444406711,3.4114351705,3.1264608722
1551289960968134998,12,1551289960940000000,1551289960940000000,2.4318062547,3.4098903620,3.1395818623
1551289960990178998,12,1551289960960000000,1551289960960000000,2.4172916945,3.4089128813,-3.1247399836
1551289961005020000,12,1551289960980000000,1551289960980000000,2.4037987885,3.4055659456,-3.0891533833
1551289961031609000,12,1551289961000000000,1551289961000000000,2.3912065027,3.4029601945,-3.0748020336
1551289961049273000,12,1551289961020000000,1551289961020000000,2.3787808784,3.4013918053,-3.0495784720
1551289961067820000,12,1551289961040000000,1551289961040000000,2.3662744892,3.3984237830,-3.0307380286
1551289961085722000,12,1551289961060000000,1551289961060000000,2.3509119217,3.3941801533,-3.0066041310
1551289961109876000,12,1551289961080000000,1551289961080000000,2.3393406514,3.3918346532,-2.9958102637
1551289961128412000,12,1551289961100000000,1551289961100000000,2.3269013534,3.3866018438,-2.9726299141
1551289961142880000,12,1551289961120000000,1551289961120000000,2.3153335526,3.3832373750,-2.9610782225
1551289961162204000,12,1551289961140000000,1551289961140000000,2.3003692067,3.3789177497,-2.9237259263
1551289961186580000,12,1551289961160000000,1551289961160000000,2.2885744476,3.3745066364,-2.9230443891
1551289961208139000,12,1551289961180000000,1551289961180000000,2.2761250068,3.3698928714,-2.9073071460
1551289961224084000,12,1551289961180000000,1551289961180000000,2.2646877145,3.3651508741,-2.8903727832
1551289961242914000,12,1551289961200000000,1551289961200000000,2.2526873122,3.3591031094,-2.8563339671
1551289961269209000,12,1551289961220000000,1551289961220000000,2.2397821040,3.3541322843,-2.8602825308
1551289961286364000,12,1551289961240000000,1551289961240000000,2.2284593749,3.3481530242,-2.8396324159
1551289961308538000,12,1551289961260000000,1551289961260000000,2.2166799431,3.3418977390,-2.8023881706
1551289961320117000,12,1551289961280000000,1551289961280000000,2.2045108374,3.3364340230,-2.8129622286
1551289961339936000,12,1551289961300000000,1551289961300000000,2.1925892211,3.3307805156,-2.7832223073
1551289961359890000,12,1551289961320000000,1551289961320000000,2.1808020672,3.3242336146,-2.7797929819
1551289961380077999,12,1551289961340000000,1551289961340000000,2.1700500630,3.3172145039,-2.7448604491
1551289961401545999,12,1551289961360000000,1551289961360000000,2.1582745342,3.3106640568,-2.7413371002
1551289961421395999,12,1551289961380000000,1551289961380000000,2.1468321731,3.3043931562,-2.7287353321
1551289961445761999,12,1551289961400000000,1551289961400000000,2.1364043554,3.2949559569,-2.6863630138
1551289961462948999,12,1551289961420000000,1551289961420000000,2.1247688741,3.2881558001,-2.6793598220
1551289961480149999,12,1551289961440000000,1551289961440000000,2.1137175222,3.2812664502,-2.6578984459
1551289961505600999,12,1551289961460000000,1551289961460000000,2.1034597110,3.2747354211,-2.6417107432
1551289961526910999,12,1551289961480000000,1551289961480000000,2.0935913087,3.2675673227,-2.6164264358
1551289961544058999,12,1551289961500000000,1551289961500000000,2.0818105770,3.2580060165,-2.6109906102
1551289961567301999,12,1551289961520000000,1551289961520000000,2.0730014810,3.2497490182,-2.5839944244
1551289961579991999,12,1551289961540000000,1551289961540000000,2.0625594523,3.2422352362,-2.5522077519
1551289961601392999,12,1551289961560000000,1551289961560000000,2.0528555146,3.2334584188,-2.5450578254
1551289961619096999,12,1551289961580000000,1551289961580000000,2.0417050862,3.2240574920,-2.5274727039
1551289961645036999,12,1551289961600000000,1551289961600000000,2.0324294640,3.2147092558,-2.5116174523
1551289961662961999,12,1551289961620000000,1551289961620000000,2.0232237940,3.2063145657,-2.4954349391
1551289961678905999,12,1551289961640000000,1551289961640000000,2.0131516262,3.1970576319,-2.4954283166
1551289961699037999,12,1551289961660000000,1551289961660000000,2.0039295125,3.1877037172,-2.4791327962
1551289961718744999,12,1551289961680000000,1551289961680000000,1.9940690237,3.1791852122,-2.4756572738
1551289961742334999,12,1551289961700000000,1551289961700000000,1.9833647387,3.1695346257,-2.4689725951
1551289961759956999,12,1551289961720000000,1551289961720000000,1.9733077423,3.1612633438,-2.4693513095
1551289961778913998,12,1551289961740000000,1551289961740000000,1.9632882660,3.1529434804,-2.4689793942
1551289961797650998,12,1551289961760000000,1551289961760000000,1.9554875719,3.1430552735,-2.4445181841
1551289961818692998,12,1551289961780000000,1551289961780000000,1.9445121709,3.1338732686,-2.4610008590
1551289961839207998,12,1551289961800000000,1551289961800000000,1.9348777793,3.1250773221,-2.4531650887
1551289961857703998,12,1551289961820000000,1551289961820000000,1.9248788152,3.1167271079,-2.4523495339
1551289961880680998,12,1551289961840000000,1551289961840000000,1.9152354108,3.1089576757,-2.4454650783
1551289961899054998,12,1551289961860000000,1551289961860000000,1.9047168848,3.0981994602,-2.4523537455
1551289961916490998,12,1551289961880000000,1551289961880000000,1.8941375724,3.0905555679,-2.4626896863
1551289961934898998,12,1551289961900000000,1551289961900000000,1.8851492840,3.0821096938,-2.4610149062
1551289961956912998,12,1551289961920000000,1551289961920000000,1.8755648931,3.0723795380,-2.4694383162
1551289961974139998,12,1551289961940000000,1551289961940000000,1.8636014471,3.0641242925,-2.4689970163
1551289962001094000,12,1551289961960000000,1551289961960000000,1.8545028750,3.0558106290,-2.4694264065
1551289962018556000,12,1551289961980000000,1551289961980000000,1.8443978784,3.0465658567,-2.4697981469
1551289962034092000,12,1551289962000000000,1551289962000000000,1.8343865361,3.0392282355,-2.4698303139
1551289962058690000,12,1551289962020000000,1551289962020000000,1.8233496334,3.0299699202,-2.4694192605
1551289962076609000,12,1551289962040000000,1551289962040000000,1.8122843785,3.0219512491,-2.4887880336
1551289962098643000,12,1551289962060000000,1551289962060000000,1.8014198018,3.0134789581,-2.4856554045
1551289962117356000,12,1551289962080000000,1551289962080000000,1.7909508138,3.0057192360,-2.4940525084
1551289962134609000,12,1551289962100000000,1551289962100000000,1.7813410207,2.9978476697,-2.4859377350
1551289962152535000,12,1551289962120000000,1551289962120000000,1.7704009201,2.9886796947,-2.5023077056
1551289962173445000,12,1551289962140000000,1551289962140000000,1.7607531800,2.9798293929,-2.4940575717
1551289962197523000,12,1551289962160000000,1551289962160000000,1.7500300277,2.9721775378,-2.4887637039
1551289962220892000,12,1551289962180000000,1551289962180000000,1.7387478434,2.9642426709,-2.4939318213
1551289962235778000,12,1551289962200000000,1551289962200000000,1.7286917646,2.9559321198,-2.4939362149
1551289962253162000,12,1551289962220000000,1551289962220000000,1.7179606996,2.9482860195,-2.4887548257
1551289962273736000,12,1551289962240000000,1551289962240000000,1.7079424811,2.9409395811,-2.4887522971
1551289962291798000,12,1551289962260000000,1551289962260000000,1.6975217106,2.9320875379,-2.4952751964
1551289962314165000,12,1551289962280000000,1551289962280000000,1.6862719264,2.9243735046,-2.5189738379
1551289962330720000,12,1551289962300000000,1551289962300000000,1.6762512642,2.9170257522,-2.5189772392
1551289962350923000,12,1551289962320000000,1551289962320000000,1.6654411897,2.9081868148,-2.4952618357
1551289962370059999,12,1551289962340000000,1551289962340000000,1.6548591781,2.8995508657,-2.5050780550
1551289962390200999,12,1551289962360000000,1551289962360000000,1.6439987078,2.8920595771,-2.5023523367
1551289962411218999,12,1551289962380000000,1551289962380000000,1.6335738402,2.8852543233,-2.5106057326
1551289962432782999,12,1551289962400000000,1551289962400000000,1.6235496344,2.8779040185,-2.5106094626
1551289962450348999,12,1551289962420000000,1551289962420000000,1.6127823565,2.8685207495,-2.5236324465
1551289962469683999,12,1551289962440000000,1551289962440000000,1.6021980219,2.8606323517,-2.5150097054
1551289962491313999,12,1551289962460000000,1551289962460000000,1.5919410548,2.8525791425,-2.5190001138
1551289962510178999,12,1551289962480000000,1551289962480000000,1.5815286103,2.8457681299,-2.5271090599
1551289962528626999,12,1551289962500000000,1551289962500000000,1.5709795424,2.8381388939,-2.5373792446
1551289962549811999,12,1551289962520000000,1551289962520000000,1.5609935238,2.8297002839,-2.5356239933
1551289962577542999,12,1551289962540000000,1551289962540000000,1.5499931590,2.8223839529,-2.5356267537
1551289962590805999,12,1551289962560000000,1551289962560000000,1.5388059567,2.8139917647,-2.5190169858
1551289962607972999,12,1551289962580000000,1551289962580000000,1.5287753777,2.8066366654,-2.5190203869
1551289962629198999,12,1551289962600000000,1551289962600000000,1.5186648098,2.7973472214,-2.5190197200
1551289962649252999,12,1551289962620000000,1551289962620000000,1.5083562672,2.7893557802,-2.5239910009
1551289962666791999,12,1551289962640000000,1551289962640000000,1.4983221128,2.7820010816,-2.5240250538
1551289962686876999,12,1551289962660000000,1551289962660000000,1.4879241172,2.7738386734,-2.5113617162
1551289962706478999,12,1551289962680000000,1551289962680000000,1.4773362318,2.7652033924,-2.5212403290
1551289962730175999,12,1551289962700000000,1551289962700000000,1.4680838668,2.7567684256,-2.5050127663
1551289962749001999,12,1551289962720000000,1551289962720000000,1.4575799505,2.7490273235,-2.5138592495
1551289962773406999,12,1551289962740000000,1551289962740000000,1.4479730293,2.7410818393,-2.5050029364
1551289962782169998,12,1551289962760000000,1551289962760000000,1.4379364698,2.7337215445,-2.5049999710
1551289962807826999,12,1551289962780000000,1551289962780000000,1.4270131445,2.7252616133,-2.5024213056
1551289962821429998,12,1551289962780000000,1551289962780000000,1.4169748282,2.7179007379,-2.5024253624
1551289962841272998,12,1551289962800000000,1551289962800000000,1.4073011024,2.7090309943,-2.4941869080
1551289962863149998,12,1551289962820000000,1551289962820000000,1.3984125135,2.7001825272,-2.4712626344
1551289962885084998,12,1551289962840000000,1551289962840000000,1.3880256888,2.6922411662,-2.4772995321
1551289962906316998,12,1551289962860000000,1551289962860000000,1.3788400951,2.6838042757,-2.4605592956
1551289962924696998,12,1551289962880000000,1551289962880000000,1.3682042339,2.6761639868,-2.4713627282
1551289962950021998,12,1551289962900000000,1551289962900000000,1.3599992077,2.6656550848,-2.4529994877
1551289962964496998,12,1551289962920000000,1551289962920000000,1.3510623395,2.6580899537,-2.4504307301
1551289962988261998,12,1551289962940000000,1551289962940000000,1.3406187657,2.6480470651,-2.4380305714
1551289963002972000,12,1551289962960000000,1551289962960000000,1.3325170908,2.6406072361,-2.4380580405
1551289963018168000,12,1551289962980000000,1551289962980000000,1.3218741817,2.6308104624,-2.4295199729
1551289963040870000,12,1551289963000000000,1551289963000000000,1.3138915668,2.6232304661,-2.4273050765
1551289963063179000,12,1551289963020000000,1551289963020000000,1.3036053278,2.6130947529,-2.4295072811
1551289963077882000,12,1551289963040000000,1551289963040000000,1.2950714461,2.6041225465,-2.4360640744
1551289963108367000,12,1551289963060000000,1551289963060000000,1.2858774717,2.5957672950,-2.4201538443
1551289963124282000,12,1551289963080000000,1551289963080000000,1.2776926539,2.5863851061,-2.4201461850
1551289963142632000,12,1551289963100000000,1551289963100000000,1.2685460965,2.5780059741,-2.4036345185
1551289963158804000,12,1551289963120000000,1551289963120000000,1.2594188077,2.5686258099,-2.4030598339
1551289963178657000,12,1551289963140000000,1551289963140000000,1.2506399656,2.5588643292,-2.3961870729
1551289963198578000,12,1551289963160000000,1551289963160000000,1.2431089419,2.5488131461,-2.3680498019
1551289963218287000,12,1551289963180000000,1551289963180000000,1.2343916417,2.5409857034,-2.3780432478
1551289963236416000,12,1551289963200000000,1551289963200000000,1.2252246724,2.5306313819,-2.3774118027
1551289963256588000,12,1551289963220000000,1551289963220000000,1.2185788838,2.5206856489,-2.3512709484
1551289963277656000,12,1551289963240000000,1551289963240000000,1.2093280931,2.5114228313,-2.3527751519
1551289963295301000,12,1551289963260000000,1551289963260000000,1.2002482485,2.5019889320,-2.3513296141
1551289963316921000,12,1551289963280000000,1551289963280000000,1.1925167775,2.4932682915,-2.3283981793
1551289963335966999,12,1551289963300000000,1551289963300000000,1.1841221148,2.4831968414,-2.3155388233
1551289963357214999,12,1551289963320000000,1551289963320000000,1.1757010332,2.4730098642,-2.3186401453
1551289963376253999,12,1551289963340000000,1551289963340000000,1.1681374095,2.4640468993,-2.3088823482
1551289963396902999,12,1551289963360000000,1551289963360000000,1.1605452777,2.4541125230,-2.2989945861
1551289963414481999,12,1551289963380000000,1551289963380000000,1.1531394498,2.4440250979,-2.2861688313
1551289963435256999,12,1551289963400000000,1551289963400000000,1.1445860074,2.4341400576,-2.2762675071
1551289963455230999,12,1551289963420000000,1551289963420000000,1.1363497181,2.4240007416,-2.2614102442
1551289963480750999,12,1551289963440000000,1551289963440000000,1.1280756986,2.4136655490,-2.2619696881
1551289963496438999,12,1551289963460000000,1551289963460000000,1.1218243927,2.4041941001,-2.2619624740
1551289963512988999,12,1551289963480000000,1551289963480000000,1.1146805893,2.3939397649,-2.2453811601
1551289963535147999,12,1551289963500000000,1551289963500000000,1.1075036335,2.3837383139,-2.2295179691
1551289963554034999,12,1551289963520000000,1551289963520000000,1.1016257078,2.3739761093,-2.2237405356
1551289963580167999,12,1551289963540000000,1551289963540000000,1.0938820279,2.3618837015,-2.1867196733
1551289963592826999,12,1551289963560000000,1551289963560000000,1.0865354928,2.3525307027,-2.1884937695
1551289963611735999,12,1551289963580000000,1551289963580000000,1.0797505116,2.3424345013,-2.1958196227
1551289963632872999,12,1551289963600000000,1551289963600000000,1.0726944085,2.3302228810,-2.1774522566
1551289963652999999,12,1551289963620000000,1551289963620000000,1.0669297444,2.3204070930,-2.1701739930
1551289963672844999,12,1551289963640000000,1551289963640000000,1.0617104285,2.3082359882,-2.1537137597
1551289963691937999,12,1551289963660000000,1551289963660000000,1.0555183396,2.2981210849,-2.1386157009
1551289963710537999,12,1551289963680000000,1551289963680000000,1.0479364143,2.2863299723,-2.1284307587
1551289963733096999,12,1551289963700000000,1551289963700000000,1.0431678427,2.2764924340,-2.1210292627
1551289963753556999,12,1551289963720000000,1551289963720000000,1.0368140977,2.2645260424,-2.1073208792
1551289963771894998,12,1551289963740000000,1551289963740000000,1.0320997603,2.2546694555,-2.0992331811
1551289963794669998,12,1551289963760000000,1551289963760000000,1.0262304835,2.2419749592,-2.0919648828
1551289963811868998,12,1551289963780000000,1551289963780000000,1.0208763270,2.2305021014,-2.0917402258
1551289963830785998,12,1551289963800000000,1551289963800000000,1.0166700836,2.2184080936,-2.0490788577
1551289963849533998,12,1551289963820000000,1551289963820000000,1.0117140744,2.2057360364,-2.0428100666
1551289963874419998,12,1551289963840000000,1551289963840000000,1.0069186848,2.1954288074,-2.0488374972
1551289963890305998,12,1551289963860000000,1551289963860000000,1.0014871036,2.1845244778,-2.0368866615
1551289963909498998,12,1551289963880000000,1551289963880000000,0.9978334827,2.1726479494,-2.0267422206
1551289963931176998,12,1551289963900000000,1551289963900000000,0.9941189729,2.1608086631,-2.0174657340
1551289963949444998,12,1551289963920000000,1551289963920000000,0.9893248626,2.1484984110,-2.0222420476
1551289963972919998,12,1551289963940000000,1551289963940000000,0.9865370850,2.1362286305,-2.0005067551
1551289963991174998,12,1551289963960000000,1551289963960000000,0.9823640537,2.1222361600,-1.9833292183
1551289964009918000,12,1551289963980000000,1551289963980000000,0.9780751781,2.1102957664,-1.9689153182
1551289964031220000,12,1551289964000000000,1551289964000000000,0.9742476620,2.0981878197,-1.9485216241
1551289964048568000,12,1551289964020000000,1551289964020000000,0.9717194495,2.0872736894,-1.9373017119
1551289964068831000,12,1551289964040000000,1551289964040000000,0.9681458782,2.0754457722,-1.9265029079
1551289964093079000,12,1551289964060000000,1551289964060000000,0.9652548461,2.0623980058,-1.9063688340
1551289964114457000,12,1551289964080000000,1551289964080000000,0.9613534882,2.0480478735,-1.9108522125
1551289964132521000,12,1551289964100000000,1551289964100000000,0.9599984958,2.0367751563,-1.8846899216
1551289964149217000,12,1551289964120000000,1551289964120000000,0.9560813781,2.0241134814,-1.8779217593
1551289964168999000,12,1551289964140000000,1551289964140000000,0.9548092424,2.0109187898,-1.8499050537
1551289964190441000,12,1551289964160000000,1551289964160000000,0.9524283617,1.9990663301,-1.8366259001
1551289964205564000,12,1551289964180000000,1551289964180000000,0.9507746653,1.9860602362,-1.8137138671
1551289964229023000,12,1551289964200000000,1551289964200000000,0.9494163733,1.9722316823,-1.7988956604
1551289964249353000,12,1551289964220000000,1551289964220000000,0.9476233915,1.9596837651,-1.8022786372
1551289964268277000,12,1551289964240000000,1551289964240000000,0.9480795819,1.9466307048,-1.7775485785
1551289964293339000,12,1551289964260000000,1551289964260000000,0.9466230790,1.9348248459,-1.7651100401
1551289964309339000,12,1551289964280000000,1551289964280000000,0.9464804719,1.9218198322,-1.7359084394
1551289964329621000,12,1551289964300000000,1551289964300000000,0.9456764379,1.9082288111,-1.7385461165
1551289964349938999,12,1551289964320000000,1551289964320000000,0.9447964812,1.8944119661,-1.7180348014
1551289964366900999,12,1551289964340000000,1551289964340000000,0.9452578049,1.8825918320,-1.7061128660
1551289964385516999,12,1551289964360000000,1551289964360000000,0.9462171639,1.8697435374,-1.6875727091
1551289964406340999,12,1551289964380000000,1551289964380000000,0.9464093931,1.8560232998,-1.6779601235
1551289964427754999,12,1551289964380000000,1551289964380000000,0.9460338240,1.8442636210,-1.6643987861
1551289964446124999,12,1551289964400000000,1551289964400000000,0.9469228379,1.8295262507,-1.6457648260
1551289964462771999,12,1551289964420000000,1551289964420000000,0.9476023461,1.8167810440,-1.6307488403
1551289964483099999,12,1551289964440000000,1551289964440000000,0.9486597954,1.8040369976,-1.6111309240
1551289964507973999,12,1551289964460000000,1551289964460000000,0.9492787552,1.7923031122,-1.6092958051
1551289964522418999,12,1551289964480000000,1551289964480000000,0.9514828022,1.7795506186,-1.5876072884
1551289964542192999,12,1551289964500000000,1551289964500000000,0.9533748521,1.7668789601,-1.5578349059
1551289964564774999,12,1551289964520000000,1551289964520000000,0.9544712982,1.7522374552,-1.5486324740
1551289964584764999,12,1551289964540000000,1551289964540000000,0.9568873953,1.7404947141,-1.5367776319
1551289964606376999,12,1551289964560000000,1551289964560000000,0.9585237704,1.7288092763,-1.5225263574
1551289964620676999,12,1551289964580000000,1551289964580000000,0.9603013922,1.7171484590,-1.5065402062
1551289964644969999,12,1551289964600000000,1551289964600000000,0.9632429787,1.7035426762,-1.4872003789
1551289964665017999,12,1551289964620000000,1551289964620000000,0.9653279043,1.6898823914,-1.4783310832
1551289964685843999,12,1551289964640000000,1551289964640000000,0.9696633677,1.6792397500,-1.4553722707
1551289964705641999,12,1551289964660000000,1551289964660000000,0.9732785525,1.6666034924,-1.4401788098
1551289964725053999,12,1551289964680000000,1551289964680000000,0.9765225010,1.6550825585,-1.4180212948
1551289964743249999,12,1551289964700000000,1551289964700000000,0.9789713127,1.6424965856,-1.4051055275
1551289964762279999,12,1551289964720000000,1551289964720000000,0.9833913993,1.6310390917,-1.3803419835
1551289964783045998,12,1551289964740000000,1551289964740000000,0.9868733939,1.6182323363,-1.3787737719
1551289964802734998,12,1551289964760000000,1551289964760000000,0.9913013536,1.6058627918,-1.3532630428
1551289964820987998,12,1551289964780000000,1551289964780000000,0.9954915624,1.5941839989,-1.3433639506
1551289964845202998,12,1551289964800000000,1551289964800000000,1.0001746169,1.5835985231,-1.3277864958
1551289964861981998,12,1551289964820000000,1551289964820000000,1.0041950452,1.5718953153,-1.3199717989
1551289964878799998,12,1551289964840000000,1551289964840000000,1.0100585441,1.5603930927,-1.3011955653
1551289964898274998,12,1551289964860000000,1551289964860000000,1.0155571806,1.5491414788,-1.2745378823
1551289964923909998,12,1551289964880000000,1551289964880000000,1.0206260091,1.5378075746,-1.2531877083
1551289964937770998,12,1551289964900000000,1551289964900000000,1.0268940752,1.5275148140,-1.2293524774
1551289964957583998,12,1551289964920000000,1551289964920000000,1.0326632211,1.5151609953,-1.2107268826
1551289964978736998,12,1551289964940000000,1551289964940000000,1.0387951990,1.5049006626,-1.1883155232
1551289965002712000,12,1551289964960000000,1551289964960000000,1.0442931545,1.4944155126,-1.1741030567
1551289965020951000,12,1551289964980000000,1551289964980000000,1.0516602566,1.4843051938,-1.1479041269
1551289965037718000,12,1551289965000000000,1551289965000000000,1.0584644203,1.4735387391,-1.1152200062
1551289965054800000,12,1551289965020000000,1551289965020000000,1.0646159940,1.4639006215,-1.1055280748
1551289965080957000,12,1551289965040000000,1551289965040000000,1.0729442256,1.4528196568,-1.1055257897
1551289965095956000,12,1551289965060000000,1551289965060000000,1.0802946593,1.4419087246,-1.0781240138
1551289965113190000,12,1551289965080000000,1551289965080000000,1.0893079575,1.4323800172,-1.0412425323
1551289965138649000,12,1551289965100000000,1551289965100000000,1.0960777624,1.4231802978,-1.0223644874
1551289965158834000,12,1551289965120000000,1551289965120000000,1.1034155660,1.4137178808,-1.0091737061
1551289965180261000,12,1551289965140000000,1551289965140000000,1.1116136967,1.4032086729,-0.9969632441
1551289965196581000,12,1551289965160000000,1551289965160000000,1.1204570227,1.3938555285,-0.9607253523
1551289965217895000,12,1551289965180000000,1551289965180000000,1.1283648646,1.3848860170,-0.9384088616
1551289965233503000,12,1551289965200000000,1551289965200000000,1.1381321764,1.3766169997,-0.9020833832
1551289965255935000,12,1551289965220000000,1551289965220000000,1.1483284356,1.3672713956,-0.9047897291
1551289965277394000,12,1551289965240000000,1551289965240000000,1.1568481650,1.3590380259,-0.8879312217
1551289965294166000,12,1551289965260000000,1551289965260000000,1.1661132796,1.3505281490,-0.8582291904
1551289965316087000,12,1551289965280000000,1551289965280000000,1.1761720400,1.3437889759,-0.8321626638
1551289965336713000,12,1551289965300000000,1551289965300000000,1.1851451247,1.3351630707,-0.8229752305
1551289965355834999,12,1551289965320000000,1551289965320000000,1.1951496871,1.3284744573,-0.7969789055
1551289965377706999,12,1551289965340000000,1551289965340000000,1.2066728205,1.3203313238,-0.7947476964
1551289965396211000,12,1551289965360000000,1551289965360000000,1.2163905882,1.3134320074,-0.7730504380
1551289965413665999,12,1551289965380000000,1551289965380000000,1.2273721261,1.3059268471,-0.7449832220
1551289965434917999,12,1551289965400000000,1551289965400000000,1.2373963292,1.2993018111,-0.7351617195
1551289965457683999,12,1551289965420000000,1551289965420000000,1.2488603981,1.2934283846,-0.6975731075
1551289965470340999,12,1551289965440000000,1551289965440000000,1.2587316226,1.2854770487,-0.7086629775
1551289965492041999,12,1551289965460000000,1551289965460000000,1.2704995751,1.2801191109,-0.6638749575
1551289965516026999,12,1551289965480000000,1551289965480000000,1.2811760630,1.2735395995,-0.6390362354
1551289965534032999,12,1551289965500000000,1551289965500000000,1.2917377175,1.2687238767,-0.6175193185
1551289965550444999,12,1551289965520000000,1551289965520000000,1.3041791547,1.2637898424,-0.5969641079
1551289965570443999,12,1551289965540000000,1551289965540000000,1.3153856706,1.2576463466,-0.5806000568
1551289965594785999,12,1551289965560000000,1551289965560000000,1.3277250673,1.2526651603,-0.5612144429
1551289965613431999,12,1551289965580000000,1551289965580000000,1.3379692457,1.2475847253,-0.5445390774
1551289965631724999,12,1551289965600000000,1551289965600000000,1.3494805434,1.2439194841,-0.5213437476
1551289965653855999,12,1551289965620000000,1551289965620000000,1.3616942791,1.2416692063,-0.4789111275
1551289965669908999,12,1551289965640000000,1551289965640000000,1.3739612250,1.2358448841,-0.4850462302
1551289965693481999,12,1551289965660000000,1551289965660000000,1.3855073056,1.2316070029,-0.4570668103
1551289965713379999,12,1551289965680000000,1551289965680000000,1.3977629563,1.2286847799,-0.4375808130
1551289965730933999,12,1551289965700000000,1551289965700000000,1.4093082049,1.2256008222,-0.4078902732
1551289965752171998,12,1551289965720000000,1551289965720000000,1.4206085268,1.2220991363,-0.3840657013
1551289965770255999,12,1551289965740000000,1551289965740000000,1.4335679229,1.2187507825,-0.3702638697
1551289965792895998,12,1551289965760000000,1551289965760000000,1.4457085054,1.2167811353,-0.3518173432
1551289965813307998,12,1551289965780000000,1551289965780000000,1.4580467674,1.2146183675,-0.3233754586
1551289965830472998,12,1551289965800000000,1551289965800000000,1.4702429773,1.2139113713,-0.3016034455
1551289965848403998,12,1551289965820000000,1551289965820000000,1.4815497746,1.2128590907,-0.2724188449
1551289965867591998,12,1551289965840000000,1551289965840000000,1.4941782022,1.2112621481,-0.2740911089
1551289965886601998,12,1551289965860000000,1551289965860000000,1.5064838855,1.2097198765,-0.2385224055
1551289965908326998,12,1551289965880000000,1551289965880000000,1.5186134652,1.2094152709,-0.2122287181
1551289965927236998,12,1551289965900000000,1551289965900000000,1.5305856509,1.2101380524,-0.1976372284
